FIPS_Code,Less_hschool_diploma_2015_2019,Hschool_diploma_only_2015_2019,some_college,Fouryr_college_degree_or_higher,Value,state,county_name,total_votes,winning_party
47067,"1,084","2,001","1,125",11.2,1701,TENNESSEE,HANCOCK,362,DEMOCRAT
47069,"3,709","8,523","3,950",11.2,4070,TENNESSEE,HARDEMAN,5760,REPUBLICAN
47071,"3,428","7,816","4,531",15,4413,TENNESSEE,HARDIN,9559,REPUBLICAN
47073,"6,395","17,506","11,436",13.7,10113,TENNESSEE,HAWKINS,4083,DEMOCRAT
47075,"2,197","5,735","2,918",11,3524,TENNESSEE,HAYWOOD,4012,DEMOCRAT
47077,"3,358","8,226","5,070",14.4,4370,TENNESSEE,HENDERSON,9797,REPUBLICAN
47079,"3,285","10,658","5,579",16.5,5795,TENNESSEE,HENRY,3548,DEMOCRAT
47081,"3,745","7,739","4,075",10.9,3830,TENNESSEE,HICKMAN,7577,REPUBLICAN
47083,"1,311","2,711",984,13,1427,TENNESSEE,HOUSTON,871,DEMOCRAT
47085,"1,967","6,316","2,897",14.3,2388,TENNESSEE,HUMPHREYS,6120,REPUBLICAN
47087,"1,899","3,878","1,961",11,1977,TENNESSEE,JACKSON,4118,REPUBLICAN
47089,"5,570","14,851","11,208",16.8,6622,TENNESSEE,JEFFERSON,4654,DEMOCRAT
47091,"2,729","5,607","3,595",11.6,4045,TENNESSEE,JOHNSON,6468,REPUBLICAN
47093,"25,548","77,939","88,793",37.6,61334,TENNESSEE,KNOX,91422,DEMOCRAT
47095,"1,526","2,433","1,150",9.4,1705,TENNESSEE,LAKE,526,DEMOCRAT
47097,"4,069","8,064","4,154",8.3,4503,TENNESSEE,LAUDERDALE,5674,REPUBLICAN
47099,"4,850","12,938","7,231",14.3,7250,TENNESSEE,LAWRENCE,3195,DEMOCRAT
47101,"1,326","3,600","2,663",10.4,1827,TENNESSEE,LEWIS,4474,REPUBLICAN
47103,"3,926","9,639","5,838",18.4,4343,TENNESSEE,LINCOLN,2919,DEMOCRAT
47105,"5,290","12,394","10,481",26.4,5182,TENNESSEE,LOUDON,6948,DEMOCRAT
47107,"5,821","15,142","10,470",16.2,7620,TENNESSEE,MCMINN,4361,DEMOCRAT
47109,"3,161","8,262","4,465",12.6,4287,TENNESSEE,MCNAIRY,9093,REPUBLICAN
47111,"3,160","7,321","3,893",10.3,3733,TENNESSEE,MACON,8096,REPUBLICAN
47113,"7,248","22,960","18,181",25.6,16421,TENNESSEE,MADISON,23943,REPUBLICAN
47115,"3,759","7,867","6,120",12.8,4374,TENNESSEE,MARION,9911,REPUBLICAN
47117,"3,314","9,408","6,671",14.7,4431,TENNESSEE,MARSHALL,3605,DEMOCRAT
47119,"6,262","22,713","19,964",23,8059,TENNESSEE,MAURY,31464,REPUBLICAN
47121,"1,424","3,999","2,523",9.8,1972,TENNESSEE,MEIGS,4467,REPUBLICAN
47123,"5,720","13,530","8,945",13.4,7571,TENNESSEE,MONROE,3764,DEMOCRAT
47125,"8,766","35,273","44,582",28.5,24633,TENNESSEE,MONTGOMERY,42187,REPUBLICAN
47127,649,"1,832","1,068",22.7,638,TENNESSEE,MOORE,573,DEMOCRAT
47129,"3,074","7,546","3,488",9.4,4185,TENNESSEE,MORGAN,6930,REPUBLICAN
47131,"3,507","9,526","4,983",15.3,4317,TENNESSEE,OBION,2589,DEMOCRAT
47133,"3,003","7,242","3,281",12.8,3744,TENNESSEE,OVERTON,7918,REPUBLICAN
47135,"1,401","2,144","1,388",11.5,1143,TENNESSEE,PERRY,615,DEMOCRAT
47137,996,"1,487","1,039",9.4,881,TENNESSEE,PICKETT,525,DEMOCRAT
47139,"2,161","4,847","3,823",11.9,2518,TENNESSEE,POLK,6792,REPUBLICAN
47141,"6,727","18,315","11,817",26.4,12434,TENNESSEE,PUTNAM,9185,DEMOCRAT
47143,"4,250","8,137","5,979",16.9,4953,TENNESSEE,RHEA,2369,DEMOCRAT
47145,"4,343","14,192","12,874",19.8,7687,TENNESSEE,ROANE,6043,DEMOCRAT
47147,"6,142","18,221","14,099",19.6,7424,TENNESSEE,ROBERTSON,8692,DEMOCRAT
47149,"16,308","55,158","62,933",32.2,32610,TENNESSEE,RUTHERFORD,81480,REPUBLICAN
47151,"3,025","6,627","3,933",9.2,4770,TENNESSEE,SCOTT,986,DEMOCRAT
47153,"1,978","4,197","2,939",15.1,2569,TENNESSEE,SEQUATCHIE,5855,REPUBLICAN
47155,"10,436","25,899","21,095",17.4,12541,TENNESSEE,SEVIER,8721,DEMOCRAT
47157,"70,992","168,598","179,360",31.6,157667,TENNESSEE,SHELBY,246105,DEMOCRAT
47159,"2,008","6,340","3,313",14.4,3042,TENNESSEE,SMITH,7136,REPUBLICAN
47161,"1,231","4,310","2,573",15.6,1740,TENNESSEE,STEWART,4950,REPUBLICAN
47163,"14,702","39,723","33,023",23.6,23452,TENNESSEE,SULLIVAN,55860,REPUBLICAN
47165,"12,890","38,859","38,641",28.1,16330,TENNESSEE,SUMNER,63454,REPUBLICAN
47167,"5,015","15,456","13,526",17.3,6316,TENNESSEE,TIPTON,6837,DEMOCRAT
47169,"1,120","2,762","2,321",13.8,1367,TENNESSEE,TROUSDALE,2936,REPUBLICAN
47171,"2,011","5,280","4,118",14.8,2762,TENNESSEE,UNICOI,6599,REPUBLICAN
47173,"3,162","6,201","3,100",9.9,3601,TENNESSEE,UNION,6803,REPUBLICAN
47175,900,"2,173",876,7.8,887,TENNESSEE,VAN BUREN,544,DEMOCRAT
47177,"5,725","12,081","6,027",14.5,6449,TENNESSEE,WARREN,3924,DEMOCRAT
47179,"9,839","25,359","24,584",31.8,19811,TENNESSEE,WASHINGTON,40444,REPUBLICAN
47181,"2,446","5,759","2,944",9.7,2495,TENNESSEE,WAYNE,820,DEMOCRAT
47183,"3,194","8,367","5,297",21.6,5604,TENNESSEE,WEAKLEY,3020,DEMOCRAT
47185,"3,160","8,582","4,737",12.3,4289,TENNESSEE,WHITE,9606,REPUBLICAN
47187,"6,828","19,402","32,549",59.8,10228,TENNESSEE,WILLIAMSON,86469,REPUBLICAN
47189,"7,895","27,218","28,358",32.4,10536,TENNESSEE,WILSON,50296,REPUBLICAN
48000,"2,957,959","4,525,099","5,227,820",29.9,3870944,,,,
48001,"7,851","16,361","13,397",10.6,8702,TEXAS,ANDERSON,3955,DEMOCRAT
48003,"2,969","3,739","2,686",12.2,1888,TEXAS,ANDREWS,850,DEMOCRAT
48005,"10,350","18,078","19,153",16.9,13131,TEXAS,ANGELINA,9143,DEMOCRAT
48007,"2,779","5,580","5,608",21.9,4313,TEXAS,ARANSAS,9239,REPUBLICAN
48009,593,"2,175","1,902",23.9,877,TEXAS,ARCHER,446,DEMOCRAT
48011,184,314,583,22.8,194,TEXAS,ARMSTRONG,75,DEMOCRAT
48013,"7,205","12,168","7,525",14.4,7434,TEXAS,ATASCOSA,5876,DEMOCRAT
48015,"3,246","5,899","6,251",23.9,3312,TEXAS,AUSTIN,2951,DEMOCRAT
48017,985,"1,499","1,050",17.2,1093,TEXAS,BAILEY,409,DEMOCRAT
48019,"1,807","5,463","5,777",22.8,2947,TEXAS,BANDERA,2505,DEMOCRAT
48021,"10,040","16,876","17,145",20.7,12091,TEXAS,BASTROP,20516,REPUBLICAN
48023,368,886,701,22.8,546,TEXAS,BAYLOR,183,DEMOCRAT
48025,"5,406","7,530","7,107",8.9,5938,TEXAS,BEE,6006,REPUBLICAN
48027,"18,969","55,003","84,347",25.2,48565,TEXAS,BELL,67893,REPUBLICAN
48029,"197,394","316,364","384,219",28,298018,TEXAS,BEXAR,448452,DEMOCRAT
48031,855,"2,625","2,880",26.5,1022,TEXAS,BLANCO,5443,REPUBLICAN
48033,22,84,147,39.5,69,TEXAS,BORDEN,397,REPUBLICAN
48035,"1,767","4,488","4,256",19.8,2513,TEXAS,BOSQUE,7469,REPUBLICAN
48037,"7,114","22,005","21,088",20.6,14627,TEXAS,BOWIE,27116,REPUBLICAN
48039,"28,407","60,073","76,226",30,31116,TEXAS,BRAZORIA,90433,REPUBLICAN
48041,"15,194","22,776","31,170",41.7,42898,TEXAS,BRAZOS,47530,REPUBLICAN
48043,977,"1,453","1,658",40,1198,TEXAS,BREWSTER,2461,REPUBLICAN
48045,146,382,313,19.8,232,TEXAS,BRISCOE,78,DEMOCRAT
48047,"1,262","1,000","1,150",15.7,2082,TEXAS,BROOKS,998,REPUBLICAN
48049,"3,332","9,460","8,283",19.1,4965,TEXAS,BROWN,2107,DEMOCRAT
48051,"2,208","4,844","3,389",17.3,2506,TEXAS,BURLESON,6743,REPUBLICAN
48053,"3,806","10,048","10,496",25.4,4943,TEXAS,BURNET,5639,DEMOCRAT
48055,"5,941","10,336","7,027",14.6,6044,TEXAS,CALDWELL,8031,REPUBLICAN
48057,"2,974","4,750","4,613",14.2,3088,TEXAS,CALHOUN,5641,REPUBLICAN
48059,"1,161","3,518","3,090",21,1675,TEXAS,CALLAHAN,734,DEMOCRAT
48061,"79,284","65,120","59,780",17.3,106976,TEXAS,CAMERON,64063,DEMOCRAT
48063,"1,082","2,983","2,747",19.4,2151,TEXAS,CAMP,3626,REPUBLICAN
48065,274,"1,317","1,356",28.4,504,TEXAS,CARSON,297,DEMOCRAT
48067,"2,965","9,115","5,537",16.4,5103,TEXAS,CASS,2795,DEMOCRAT
48069,"1,205","1,501","1,228",15.6,1138,TEXAS,CASTRO,466,DEMOCRAT
48071,"2,994","7,039","10,143",22.7,3761,TEXAS,CHAMBERS,3997,DEMOCRAT
48073,"7,127","10,374","10,641",17.2,8221,TEXAS,CHEROKEE,4210,DEMOCRAT
48075,933,"1,805","1,495",18.3,1217,TEXAS,CHILDRESS,310,DEMOCRAT
48077,715,"2,792","2,436",21.4,1191,TEXAS,CLAY,614,DEMOCRAT
48079,608,578,544,8,545,TEXAS,COCHRAN,809,REPUBLICAN
48081,407,853,796,17.8,437,TEXAS,COKE,178,DEMOCRAT
48083,829,"2,254","2,094",15.8,1429,TEXAS,COLEMAN,451,DEMOCRAT
48085,"39,451","95,753","168,971",52.3,62612,TEXAS,COLLIN,252318,REPUBLICAN
48087,514,510,544,20.2,566,TEXAS,COLLINGSWORTH,155,DEMOCRAT
48089,"2,424","4,925","3,981",21,2867,TEXAS,COLORADO,7472,REPUBLICAN
48091,"7,291","24,695","30,385",36.8,10407,TEXAS,COMAL,62740,REPUBLICAN
48093,"1,481","3,344","2,801",20.3,1818,TEXAS,COMANCHE,853,DEMOCRAT
48095,844,808,632,13,404,TEXAS,CONCHO,197,DEMOCRAT
48097,"3,766","8,507","9,113",20.9,5155,TEXAS,COOKE,3210,DEMOCRAT
48099,"5,749","13,422","20,924",16.1,7529,TEXAS,CORYELL,7565,DEMOCRAT
48101,254,287,347,16.8,264,TEXAS,COTTLE,540,REPUBLICAN
48103,595,951,929,14.7,451,TEXAS,CRANE,241,DEMOCRAT
48105,544,794,700,14,476,TEXAS,CROCKETT,344,DEMOCRAT
48107,899,"1,344","1,011",13.2,1247,TEXAS,CROSBY,527,DEMOCRAT
48109,480,499,300,10.2,424,TEXAS,CULBERSON,438,DEMOCRAT
48111,"1,337","1,264","1,198",15.8,821,TEXAS,DALLAM,197,DEMOCRAT
48113,"344,888","377,558","421,593",31.5,363567,TEXAS,DALLAS,598576,DEMOCRAT
48115,"2,432","2,610","1,891",14.2,2338,TEXAS,DAWSON,808,DEMOCRAT
48117,"2,877","4,022","2,782",12,3104,TEXAS,DEAF SMITH,3294,REPUBLICAN
48119,441,"1,153","1,104",25.1,844,TEXAS,DELTA,403,DEMOCRAT
48121,"41,035","97,623","161,882",45.1,56476,TEXAS,DENTON,222480,REPUBLICAN
48123,"2,768","5,625","4,181",12.6,3135,TEXAS,DEWITT,6567,REPUBLICAN
48125,255,587,494,18.5,366,TEXAS,DICKENS,853,REPUBLICAN
48127,"2,173","2,343","1,075",13.6,2537,TEXAS,DIMMIT,2264,DEMOCRAT
48129,248,747,807,17.9,500,TEXAS,DONLEY,198,DEMOCRAT
48131,"2,230","2,176","2,049",9,2515,TEXAS,DUVAL,2575,DEMOCRAT
48133,"1,945","3,945","4,598",16,2926,TEXAS,EASTLAND,983,DEMOCRAT
48135,"22,947","28,933","28,853",15.4,19781,TEXAS,ECTOR,32697,REPUBLICAN
48137,409,332,458,18.2,399,TEXAS,EDWARDS,893,REPUBLICAN
48139,"15,428","30,952","38,164",24.3,15932,TEXAS,ELLIS,56717,REPUBLICAN
48141,"109,968","121,083","160,567",23.3,154504,TEXAS,EL PASO,84331,REPUBLICAN
48143,"2,844","6,379","7,385",31.5,5937,TEXAS,ERATH,2916,DEMOCRAT
48145,"2,819","4,694","3,177",12.4,3314,TEXAS,FALLS,4177,REPUBLICAN
48147,"3,530","8,551","7,970",17.4,4287,TEXAS,FANNIN,2655,DEMOCRAT
48149,"2,541","7,142","4,987",19.7,2710,TEXAS,FAYETTE,2661,DEMOCRAT
48151,371,930,877,18.6,508,TEXAS,FISHER,352,DEMOCRAT
48153,974,"1,043","1,153",15.9,979,TEXAS,FLOYD,438,DEMOCRAT
48155,170,300,315,16.2,190,TEXAS,FOARD,99,DEMOCRAT
48157,"46,011","87,576","130,047",46.2,53151,TEXAS,FORT BEND,195552,DEMOCRAT
48159,631,"2,037","2,683",26.6,1528,TEXAS,FRANKLIN,804,DEMOCRAT
48161,"2,421","4,616","4,752",15.3,2801,TEXAS,FREESTONE,6991,REPUBLICAN
48163,"4,213","4,252","3,077",7.3,4664,TEXAS,FRIO,2823,REPUBLICAN
48165,"4,322","3,376","2,326",11.4,2820,TEXAS,GAINES,576,DEMOCRAT
48167,"24,521","55,542","73,667",31.1,38181,TEXAS,GALVESTON,93911,REPUBLICAN
48169,"1,733","1,289",861,13.9,1067,TEXAS,GARZA,231,DEMOCRAT
48171,"2,134","5,779","5,185",32.2,2271,TEXAS,GILLESPIE,3176,DEMOCRAT
48173,271,166,209,27.2,111,TEXAS,GLASSCOCK,611,REPUBLICAN
48175,904,"1,407","2,086",17.3,1011,TEXAS,GOLIAD,877,DEMOCRAT
48177,"3,117","5,893","2,618",13.1,3325,TEXAS,GONZALES,5627,REPUBLICAN
48179,"2,932","4,841","4,963",13.9,2888,TEXAS,GRAY,829,DEMOCRAT
48181,"9,954","26,567","33,742",20.4,15459,TEXAS,GRAYSON,44163,REPUBLICAN
48183,"12,711","22,480","27,622",21.3,19832,TEXAS,GREGG,32493,REPUBLICAN
48185,"3,717","6,685","5,765",15.7,4119,TEXAS,GRIMES,9432,REPUBLICAN
48187,"11,792","31,836","31,410",28.2,12234,TEXAS,GUADALUPE,47553,REPUBLICAN
48189,"4,888","7,253","5,165",17.1,5483,TEXAS,HALE,7177,REPUBLICAN
48191,424,623,702,15.9,739,TEXAS,HALL,995,REPUBLICAN
48193,946,"2,121","1,527",22.4,1185,TEXAS,HAMILTON,641,DEMOCRAT
48195,"1,087",899,876,15.1,622,TEXAS,HANSFORD,1849,REPUBLICAN
48197,584,904,899,13.7,750,TEXAS,HARDEMAN,241,DEMOCRAT
48199,"4,607","14,616","12,611",16.8,6924,TEXAS,HARDIN,3474,DEMOCRAT
48201,"550,911","693,463","787,414",31.5,701075,TEXAS,HARRIS,918193,DEMOCRAT
48203,"6,470","14,899","14,138",19.1,11600,TEXAS,HARRISON,7908,DEMOCRAT
48205,745,"1,604","1,162",17.8,383,TEXAS,HARTLEY,195,DEMOCRAT
48207,"1,191","1,405",936,11.9,1061,TEXAS,HASKELL,353,DEMOCRAT
48209,"12,697","29,833","37,705",37.2,24895,TEXAS,HAYS,59524,DEMOCRAT
48211,435,765,713,21.2,344,TEXAS,HEMPHILL,206,DEMOCRAT
48213,"9,441","19,697","18,177",17.3,14246,TEXAS,HENDERSON,7060,DEMOCRAT
48215,"164,284","112,550","112,774",18.7,231032,TEXAS,HIDALGO,90527,REPUBLICAN
48217,"4,027","8,512","7,637",17.4,4700,TEXAS,HILL,2860,DEMOCRAT
48219,"3,424","3,848","4,843",15.8,3436,TEXAS,HOCKLEY,6536,REPUBLICAN
48221,"4,445","12,630","13,886",26.4,5581,TEXAS,HOOD,5648,DEMOCRAT
48223,"3,695","8,734","7,151",20.1,5370,TEXAS,HOPKINS,3046,DEMOCRAT
48225,"3,127","6,023","4,960",15.2,4230,TEXAS,HOUSTON,7060,REPUBLICAN
48227,"4,942","8,317","8,315",12.6,5281,TEXAS,HOWARD,8054,REPUBLICAN
48229,"1,306",898,418,10.7,1343,TEXAS,HUDSPETH,779,REPUBLICAN
48231,"9,604","21,111","19,005",19.9,14114,TEXAS,HUNT,8906,DEMOCRAT
48233,"1,963","4,814","5,241",14,2351,TEXAS,HUTCHINSON,965,DEMOCRAT
48235,71,391,421,15,114,TEXAS,IRION,759,REPUBLICAN
48237,"1,089","2,427","1,733",13.5,1212,TEXAS,JACK,3418,REPUBLICAN
48239,"1,732","3,070","3,428",16.5,1996,TEXAS,JACKSON,5231,REPUBLICAN
48241,"3,608","10,744","6,580",12.9,6747,TEXAS,JASPER,2954,DEMOCRAT
48243,359,342,479,30.5,278,TEXAS,JEFF DAVIS,784,REPUBLICAN
48245,"26,703","53,941","55,174",19.7,39998,TEXAS,JEFFERSON,47570,REPUBLICAN
48247,774,"1,142",713,13.4,1181,TEXAS,JIM HOGG,833,REPUBLICAN
48249,"6,462","9,403","6,704",12.2,8385,TEXAS,JIM WELLS,7453,REPUBLICAN
48251,"15,612","39,142","33,919",18.7,19035,TEXAS,JOHNSON,54628,REPUBLICAN
48253,"3,184","5,675","4,127",11.7,3032,TEXAS,JONES,999,DEMOCRAT
48255,"2,594","3,945","2,514",15.3,2644,TEXAS,KARNES,3968,REPUBLICAN
48257,"11,305","25,708","26,111",20.5,13108,TEXAS,KAUFMAN,37624,REPUBLICAN
48259,"2,164","6,162","8,994",42.1,3468,TEXAS,KENDALL,6020,DEMOCRAT
48261,281,77,20,1,57,TEXAS,KENEDY,65,DEMOCRAT
48263,67,154,131,25.4,81,TEXAS,KENT,47,DEMOCRAT
48265,"4,290","10,219","12,809",27.4,6310,TEXAS,KERR,6524,DEMOCRAT
48267,479,"1,057",956,22.5,730,TEXAS,KIMBLE,284,DEMOCRAT
48269,32,55,38,20.9,30,TEXAS,KING,8,DEMOCRAT
48271,635,"1,087",876,12.1,629,TEXAS,KINNEY,446,DEMOCRAT
48273,"3,703","4,584","4,668",24.6,6804,TEXAS,KLEBERG,5504,REPUBLICAN
48275,433,823,660,20.1,679,TEXAS,KNOX,265,DEMOCRAT
48277,"5,306","11,191","11,005",18.7,9050,TEXAS,LAMAR,4458,DEMOCRAT
48279,"2,091","2,701","2,341",14.4,2346,TEXAS,LAMB,840,DEMOCRAT
48281,"1,325","4,327","6,123",19.9,2627,TEXAS,LAMPASAS,8086,REPUBLICAN
48283,"1,906","2,019",916,7.5,1561,TEXAS,LA SALLE,1335,REPUBLICAN
48285,"1,982","5,632","3,873",16.7,2163,TEXAS,LAVACA,8804,REPUBLICAN
48287,"1,781","4,191","3,924",14.6,1791,TEXAS,LEE,6255,REPUBLICAN
48289,"2,183","4,785","3,320",14,2494,TEXAS,LEON,7523,REPUBLICAN
48291,"12,291","20,533","16,161",9.7,11967,TEXAS,LIBERTY,5785,DEMOCRAT
48293,"3,055","5,386","5,358",14.8,4190,TEXAS,LIMESTONE,6789,REPUBLICAN
48295,399,728,668,19.7,395,TEXAS,LIPSCOMB,131,DEMOCRAT
48297,"2,003","2,956","2,656",12.2,1825,TEXAS,LIVE OAK,819,DEMOCRAT
48299,"2,388","4,461","5,734",25.3,2338,TEXAS,LLANO,2465,DEMOCRAT
48301,14,14,43,0,12,TEXAS,LOVING,60,REPUBLICAN
48303,"24,887","46,109","54,810",30.1,53478,TEXAS,LUBBOCK,78861,REPUBLICAN
48305,938,"1,120","1,092",17.3,944,TEXAS,LYNN,428,DEMOCRAT
48307,"1,310","1,560","1,804",17.3,1379,TEXAS,MCCULLOCH,490,DEMOCRAT
48309,"22,962","41,154","51,225",24.2,44574,TEXAS,MCLENNAN,59543,REPUBLICAN
48311,36,162,155,28.8,77,TEXAS,MCMULLEN,53,DEMOCRAT
48313,"1,870","3,752","2,689",14.7,2090,TEXAS,MADISON,4169,REPUBLICAN
48315,"1,122","3,111","2,231",14.7,2070,TEXAS,MARION,3470,REPUBLICAN
48317,751,"1,095",867,18.3,695,TEXAS,MARTIN,288,DEMOCRAT
48319,352,764,956,27.6,500,TEXAS,MASON,457,DEMOCRAT
48321,"4,685","7,614","7,600",17.4,6335,TEXAS,MATAGORDA,9845,REPUBLICAN
48323,"13,300","7,433","7,938",12.7,15491,TEXAS,MAVERICK,8332,DEMOCRAT
48325,"5,659","10,417","10,869",19.8,5997,TEXAS,MEDINA,6773,DEMOCRAT
48327,389,636,420,18,435,TEXAS,MENARD,823,REPUBLICAN
48329,"16,284","26,985","33,084",27.4,17401,TEXAS,MIDLAND,45624,REPUBLICAN
48331,"3,103","6,352","4,876",14.1,3965,TEXAS,MILAM,7984,REPUBLICAN
48333,609,"1,142","1,171",18.3,623,TEXAS,MILLS,271,DEMOCRAT
48335,"1,189","2,244","1,510",11.3,1303,TEXAS,MITCHELL,397,DEMOCRAT
48337,"1,947","5,130","4,248",16.9,2517,TEXAS,MONTAGUE,8615,REPUBLICAN
48339,"45,780","85,201","113,465",34.5,53807,TEXAS,MONTGOMERY,74377,DEMOCRAT
48341,"4,077","3,264","3,350",14.3,2463,TEXAS,MOORE,4359,REPUBLICAN
48343,984,"3,559","2,824",14.3,2220,TEXAS,MORRIS,3872,REPUBLICAN
48345,110,275,347,16.8,210,TEXAS,MOTLEY,604,REPUBLICAN
48347,"6,420","10,763","11,221",24.5,12571,TEXAS,NACOGDOCHES,9000,DEMOCRAT
48349,"6,889","9,285","10,706",15.9,6586,TEXAS,NAVARRO,5101,DEMOCRAT
48351,"1,635","4,209","3,020",9.7,2933,TEXAS,NEWTON,4882,REPUBLICAN
48353,"1,684","3,338","3,034",15.2,2496,TEXAS,NOLAN,4131,REPUBLICAN
48355,"40,461","68,931","74,723",21.8,58465,TEXAS,NUECES,64617,REPUBLICAN
48357,"1,552","2,006","1,564",15.6,1115,TEXAS,OCHILTREE,302,DEMOCRAT
48359,122,470,393,22,245,TEXAS,OLDHAM,917,REPUBLICAN
48361,"6,778","20,906","19,747",15.5,10307,TEXAS,ORANGE,6357,DEMOCRAT
48363,"3,078","6,638","6,510",16.6,4960,TEXAS,PALO PINTO,2178,DEMOCRAT
48365,"2,695","4,950","5,554",16.1,3266,TEXAS,PANOLA,9326,REPUBLICAN
48367,"10,219","25,888","29,970",26.4,11524,TEXAS,PARKER,62045,REPUBLICAN
48369,"1,747","1,864","1,308",17.9,1123,TEXAS,PARMER,488,DEMOCRAT
48371,"3,257","3,788","2,462",9.8,2562,TEXAS,PECOS,3215,REPUBLICAN
48373,"6,460","13,896","10,228",13.1,7839,TEXAS,POLK,5387,DEMOCRAT
48375,"17,425","24,254","22,760",14.9,22514,TEXAS,POTTER,9921,DEMOCRAT
48377,"2,055",701,721,21.2,1286,TEXAS,PRESIDIO,721,REPUBLICAN
48379,"1,277","3,542","2,716",13.7,1667,TEXAS,RAINS,842,DEMOCRAT
48381,"6,766","20,196","32,769",32.4,12178,TEXAS,RANDALL,50796,REPUBLICAN
48383,387,911,649,10.5,340,TEXAS,REAGAN,942,REPUBLICAN
48385,377,687,801,17.4,597,TEXAS,REAL,320,DEMOCRAT
48387,"1,305","3,600","2,904",12.5,2322,TEXAS,RED RIVER,4517,REPUBLICAN
48389,"3,177","3,433","2,599",12.3,2833,TEXAS,REEVES,2254,REPUBLICAN
48391,951,"1,852","1,459",11.5,1224,TEXAS,REFUGIO,2210,REPUBLICAN
48393,41,170,209,25,63,TEXAS,ROBERTS,529,REPUBLICAN
48395,"1,795","4,123","3,811",16.1,3499,TEXAS,ROBERTSON,5646,REPUBLICAN
48397,"4,591","11,825","21,001",40.7,4991,TEXAS,ROCKWALL,36726,REPUBLICAN
48399,"1,470","2,488","1,823",18.1,1729,TEXAS,RUNNELS,552,DEMOCRAT
48401,"7,133","11,707","12,303",15.5,7426,TEXAS,RUSK,4629,DEMOCRAT
48403,"1,215","2,819","2,500",17.6,1834,TEXAS,SABINE,669,DEMOCRAT
48405,"1,076","2,442","1,725",14,1799,TEXAS,SAN AUGUSTINE,980,DEMOCRAT
48407,"3,091","9,580","5,038",11.2,4809,TEXAS,SAN JACINTO,2337,DEMOCRAT
48409,"8,624","14,028","13,531",15.6,9507,TEXAS,SAN PATRICIO,8988,DEMOCRAT
48411,"1,061","1,468","1,084",14.1,1104,TEXAS,SAN SABA,287,DEMOCRAT
48413,402,488,752,16.6,417,TEXAS,SCHLEICHER,940,REPUBLICAN
48415,"2,378","3,821","3,133",16.2,2217,TEXAS,SCURRY,818,DEMOCRAT
48417,304,489,763,30.5,413,TEXAS,SHACKELFORD,1484,REPUBLICAN
48419,"3,826","5,690","4,478",13.8,5346,TEXAS,SHELBY,7975,REPUBLICAN
48421,435,638,691,15,331,TEXAS,SHERMAN,91,DEMOCRAT
48423,"21,183","34,903","53,483",26.4,29285,TEXAS,SMITH,69080,REPUBLICAN
48425,647,"2,408","1,542",26.4,842,TEXAS,SOMERVELL,768,DEMOCRAT
48427,"16,619","9,379","6,084",9.9,20741,TEXAS,STARR,9123,DEMOCRAT
48429,"1,350","1,801","2,117",16.2,1477,TEXAS,STEPHENS,397,DEMOCRAT
48431,82,403,216,9.5,134,TEXAS,STERLING,584,REPUBLICAN
48433,185,340,317,14.8,199,TEXAS,STONEWALL,615,REPUBLICAN
48435,667,845,610,17.1,494,TEXAS,SUTTON,322,DEMOCRAT
48437,"1,340","1,499","1,407",15.3,1393,TEXAS,SWISHER,478,DEMOCRAT
48439,"182,491","314,880","392,574",32.3,211454,TEXAS,TARRANT,411567,DEMOCRAT
48441,"8,915","25,865","27,654",25.2,18724,TEXAS,TAYLOR,39547,REPUBLICAN
48443,102,202,311,18.4,136,TEXAS,TERRELL,334,REPUBLICAN
48445,"2,526","2,529","2,025",11.4,2438,TEXAS,TERRY,757,DEMOCRAT
48447,146,389,318,21.7,209,TEXAS,THROCKMORTON,82,DEMOCRAT
48449,"4,639","6,649","5,363",16.3,5246,TEXAS,TITUS,7570,REPUBLICAN
48451,"10,378","22,843","23,879",24.5,14713,TEXAS,TOM GREEN,32313,REPUBLICAN
48453,"89,931","139,014","192,725",50,134983,TEXAS,TRAVIS,435860,DEMOCRAT
48455,"1,792","3,802","3,633",12.9,2597,TEXAS,TRINITY,5579,REPUBLICAN
48457,"2,718","6,500","3,872",13.4,3380,TEXAS,TYLER,8194,REPUBLICAN
48459,"3,948","9,605","9,576",17.1,6124,TEXAS,UPSHUR,2877,DEMOCRAT
48461,594,"1,001",601,9.6,495,TEXAS,UPTON,170,DEMOCRAT
48463,"4,049","4,912","4,783",17.9,5174,TEXAS,UVALDE,6174,REPUBLICAN
48465,"9,374","7,211","7,492",18.4,9786,TEXAS,VAL VERDE,8284,REPUBLICAN
48467,"5,876","13,065","13,202",15.8,7586,TEXAS,VAN ZANDT,3516,DEMOCRAT
48469,"9,765","18,587","19,867",20,12924,TEXAS,VICTORIA,23358,REPUBLICAN
48471,"6,509","18,574","11,813",20.8,11810,TEXAS,WALKER,7884,DEMOCRAT
48473,"5,002","9,297","8,247",21.1,6687,TEXAS,WALLER,8191,DEMOCRAT
48475,"1,575","2,671","2,205",12.5,1462,TEXAS,WARD,764,DEMOCRAT
48477,"3,113","7,292","6,799",26.8,3534,TEXAS,WASHINGTON,4261,DEMOCRAT
48479,"49,087","38,292","35,295",18.9,57053,TEXAS,WEBB,41820,DEMOCRAT
48481,"5,865","7,432","8,832",18,6711,TEXAS,WHARTON,4694,DEMOCRAT
